pressure,bias,flow,Zr,Co,Ti,Mn,Ta,Cu,Al,Fe,V,Ni,Nb,Cr,Mo,W,Hf,Hardness,Modulus,
0.5265754529443026,0.9958631256816979,0.48208337072564544,0.23506972993899497,0.10377695704990943,0.28473188542894384,0.16366167663192116,0.2127597509502305,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.3780990260524496,0.9611784169330048,0.5809137117551515,0.23345506907490696,0.12743308207170742,0.20421473417444183,0.3101249577470993,0.1247721569318445,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.3401776232983239,0.9833717336486173,0.6126420331983022,0.2557889997413578,0.16068742394476918,0.18604827897434886,0.22709372709510223,0.17038157024442188,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.3663208426963853,0.9743042167683813,0.8364423210917146,0.24807460775913345,0.235306082940738,0.16361711086529146,0.11863817908352797,0.23436401935130913,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.24254423226756971,0.9992746379263027,0.7861232810300006,0.22204619524074906,0.21093377912410854,0.19568845629750733,0.21341044956175992,0.15792111977587514,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.29355823067979114,0.9784551681478568,0.42099632842827706,0.1896903852125328,0.06743302387164318,0.2562705555012673,0.19497967206340555,0.29162636335115105,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5555273029340547,0.9888160584780196,0.947751304040007,0.11205022413052002,0.18199167429076568,0.2746694936765831,0.2459807976532313,0.1853078102488999,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.38700601633070497,0.999010485858385,0.6302271731914539,0.17998841847497093,0.24459894025568032,0.1702468802702157,0.1615890668049037,0.24357669419422937,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5499405701407195,0.9571641177485499,0.6035563993179762,0.24371153718610125,0.18940266620110116,0.1951828370799196,0.14985349816244425,0.22184946137043357,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.38432195315614626,0.9672022939586032,0.918106810076627,0.251673049747013,0.12347372538634249,0.24004822167816536,0.11636269125818093,0.2684423119302983,0,0,0,0,0,0,0,0,0,0,20.376987167665348,119.60850149498708,0.170364037
0.5812140423923913,0.9681339960118983,0.9537360368880152,0.14680396959913505,0.2042082583173922,0.21478311601674566,0.2100989483594557,0.2241057077072715,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5792505754940372,0.9782623255720162,0.49097071346982324,0.16852301713298454,0.08124915091613723,0.22345140392791546,0.3212605594318569,0.20551586859110593,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5522681836203387,0.9855871032218488,0.03401410968807661,0.24424065955222868,0.08426530979695442,0.18729764025456133,0.29769719541179407,0.18649919498446157,0,0,0,0,0,0,0,0,0,0,20.376987167665348,119.60850149498708,0.170364037
0.6051624438342476,0.9711543268560132,0.6470243819798454,0.1541761849604637,0.2768527677392535,0.16676509713233678,0.21007944969246384,0.19212650047548224,0,0,0,0,0,0,0,0,0,0,20.376987167665348,119.60850149498708,0.170364037
0.3726462415844768,0.9716528674732569,0.976208921208054,0.1930547881128054,0.147266175703453,0.21655831358498714,0.2263850952946463,0.21673562730410822,0,0,0,0,0,0,0,0,0,0,24.5717663292913,119.63348044389227,0.205392054
0.29229603208177524,0.9648284277253718,0.8465862092939461,0.21860514861395972,0.08067549909969446,0.16656601171045043,0.2707570629784905,0.26339627759740497,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.21024852477878264,0.9728457073863827,0.634773280680876,0.24388435232055,0.12518986757981718,0.17562017823150552,0.22903072915579892,0.2262748727123284,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.4096491157468217,0.9575903331396817,0.5876726146591039,0.14805914442798804,0.2970275309299916,0.20518836710768293,0.09290723341552957,0.2568177241188079,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.27449836134768113,0.9942883408298627,0.4173685956808201,0.2294917121592204,0.15820517006258486,0.21732251086341792,0.18108304437250386,0.21389756254227296,0,0,0,0,0,0,0,0,0,0,20.376987167665348,119.60850149498708,0.170364037
0.5299489987836357,0.9708829418643065,0.7628123267920225,0.1756514538108635,0.11398927255227932,0.28596161243705714,0.09412324983334944,0.3302744113664507,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.4664212129067413,0.9831326075849786,0.5961922953305796,0.17845124600477094,0.20773643857695365,0.21584404023830553,0.21135635958458368,0.18661191559538604,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.4901749964389004,0.9644146557758663,0.539563888658236,0.16479878754885943,0.09869764673927073,0.2871283053965754,0.2681183251444133,0.1812569351708811,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.6112905286156944,0.9717302986180785,0.03139794316302347,0.2125161483365746,0.10393643108767077,0.21990674798314988,0.16902069713611334,0.2946199754564914,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.24711483781069243,0.9936208036642455,0.815908437061196,0.2568360139374745,0.09815430638711518,0.1902912781054515,0.3034502180281765,0.15126818354178237,0,0,0,0,0,0,0,0,0,0,20.376987167665348,119.60850149498708,0.170364037
0.3328741843959281,0.9713448670916727,0.7412380984341309,0.20677567051205434,0.0816614981870642,0.33580207407526824,0.16757198045286875,0.20818877677274442,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.3071200901340402,0.9661278531836117,0.8033366758302897,0.3027522731330099,0.07815059566017458,0.18103285305711492,0.11858038745761754,0.31948389069208305,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.31706791950302704,0.9926207096919376,0.8576672571931507,0.14275485033160623,0.251984268826808,0.20332178266078976,0.13210891782482884,0.2698301803559671,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.44135874939079967,0.9925084393696731,0.6355248674560912,0.11542339896012166,0.18045250272591984,0.1922523332926103,0.24585923207006183,0.2660125329512864,0,0,0,0,0,0,0,0,0,0,20.376987167665348,119.60850149498708,0.170364037
0.2652353747037195,0.9891250842992086,0.3803475754756849,0.14904232712611915,0.2588290196136823,0.15863028198423426,0.09966267755496187,0.33383569372100247,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.2846704327577261,0.9895793979889551,0.6355834268069169,0.13369771804812447,0.18217961533914576,0.19418065751387842,0.21939551438120647,0.2705464947176449,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.2845976935986475,0.9692926280207815,0.8082611685809432,0.19761748011566832,0.20878302974723997,0.18174628853562547,0.25325277108907507,0.15860043051239114,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.548005933714524,0.9886125636651614,0.6015212269661561,0.20659816929786268,0.06866829410897177,0.25367205800020026,0.26892717516289594,0.20213430343006938,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.3915590591274176,0.9971571742585854,0.7526658342506347,0.12629873623510723,0.23833343540696106,0.17102433155189617,0.14395997519505216,0.3203835216109835,0,0,0,0,0,0,0,0,0,0,20.376987167665348,119.60850149498708,0.170364037
0.22558660353305804,0.9878555759084954,0.6324303113898001,0.20375607746262953,0.2081637380671648,0.20645197929541836,0.1664719993677717,0.2151562058070156,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.45672943032475555,0.9657607464581863,0.6989755894355543,0.16061022332473815,0.18515263117212793,0.2446242206156961,0.16588926072179414,0.24372366416564367,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.6422170454947106,0.9895714505313354,0.9988426845019487,0.2195653047941572,0.09014329000484442,0.30143597068456685,0.2111448441192604,0.17771059039717121,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5878929771954303,0.982908504449846,0.918817667385358,0.19201971200167534,0.15503654891808125,0.15945827524948022,0.2292849439597651,0.2642005198709981,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.49730730060430595,0.9875866465956432,0.7934552731243008,0.23656481508644514,0.10104888967942902,0.2373361765666346,0.2372202590399897,0.18782985962750154,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.25407795693059754,0.9763325708539656,0.5815131500866534,0.18374919056819733,0.15107098705382088,0.18115459323912228,0.23514873419945653,0.24887649493940295,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.38782854669042455,0.9679148529648542,0.5610185780593762,0.1404623227210413,0.21706541714254654,0.22101239415354865,0.28214039740491115,0.13931946857795244,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.34715888310701726,0.9621173478336376,0.9125094212822732,0.158028610240587,0.07398549408446616,0.2731142562723144,0.3169068122690555,0.177964827133577,0,0,0,0,0,0,0,0,0,0,20.376987167665348,119.60850149498708,0.170364037
0.2647139264899566,0.9894684492431499,0.9136211623106629,0.11431956802004242,0.1761861710363484,0.1920386866968426,0.2693463311221827,0.24810924312458393,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5325340118750539,0.9668469824180482,0.9115685180934603,0.159310188721759,0.09491596327798091,0.20405741028022906,0.26175948861632403,0.2799569491037071,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.3699985987921731,0.9901955824734872,0.5517782441966224,0.10391354544262206,0.09853089173388718,0.30440330146250166,0.1925795658503523,0.3005726955106368,0,0,0,0,0,0,0,0,0,0,20.376987167665348,119.60850149498708,0.170364037
0.654204552987493,0.9922388682584968,0.45569092711311954,0.15675756081559886,0.2153060344370093,0.2116363010542434,0.21707437219851383,0.19922573149463468,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.20852413598210529,0.9625953795233751,0.653149591403062,0.16799273154017041,0.23974296970345216,0.21274496275220242,0.159063166748797,0.22045616925537792,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5822097983411568,0.9956875380395933,0.3815844449893008,0.2993453906230991,0.08275485971207626,0.17152619915470116,0.139025210139952,0.3073483403701715,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.41994843802506876,0.9573545942693762,0.03855546286349987,0.1213163949197269,0.2611325548569793,0.24971866933084433,0.17746392008879913,0.1903684608036504,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.2241302906535746,0.968567874345158,0.7167240733197975,0.1549546590177574,0.17041308928066082,0.2969198941976728,0.1703392148272227,0.20737314267668627,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.6868707985249148,0.9688684401021057,0.4546041709600267,0.19134059975384704,0.079857843341318,0.26032672838951143,0.1703320859578961,0.29814274255742756,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.6290380124027004,0.9768180010746981,0.009628354117436788,0.14630379744036687,0.20276488792412004,0.24989344015476633,0.17396250902869057,0.22707536545205623,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.47241907765980506,0.975464462519208,0.6007683421704613,0.14714009201467235,0.18093599758938897,0.3010443439186904,0.12926031198222512,0.24161925449502322,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.4869801571253273,0.9682188417133313,0.4421025165887542,0.2122990534523396,0.24741385566731908,0.1913819262063986,0.10259524955898013,0.24630991511496264,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.6053426013290686,0.9775808999229997,0.5569388725769686,0.10662217577890745,0.17762322145595894,0.3140388897999266,0.2105680637808314,0.19114764918437566,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.47861944078300067,0.9975070526157676,0.9634175083954134,0.18663084310279845,0.11419165931953415,0.30372002131706005,0.2577802448717374,0.1376772313888699,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.6588140787564413,0.9760932281053835,0.4207226175731209,0.1661623965583539,0.2086184616214242,0.18778251471782992,0.23614701380625744,0.20128961329613448,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5402520164019367,0.9796256656238705,0.4759994301110929,0.12538680806844532,0.20765437086739172,0.28411218647427583,0.09317631622697956,0.2896703183629075,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5954965064063904,0.9918745362325346,0.7876675195529035,0.24119405688531437,0.11310658146884436,0.23878570908950464,0.18621619154816427,0.22069746100817236,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.4161137512606249,0.9689120624921759,0.044259031924757775,0.1082676970419265,0.22014972781258318,0.2960866145768657,0.09280461899243041,0.28269134157619424,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.6477685580870629,0.9722996093904407,0.7198584027610367,0.22175592534491717,0.20801655746013334,0.21035380096377398,0.14756584734391567,0.21230786888725994,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.2586570840550162,0.960889303765745,0.8014185628405499,0.14472848418463433,0.17450473551736065,0.2253793606047212,0.17393462709745228,0.2814527925958316,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.24496677903047936,0.9701018496351386,0.9669726999622372,0.12579716196674703,0.23659215736235295,0.16741588745168623,0.21572097165643692,0.2544738215627769,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.3485730847571207,0.9907790638137819,0.4937907877910652,0.18075719154836858,0.09818690211205815,0.28222388825393063,0.27258889969932665,0.16624311838631603,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.44985387609523153,0.9626239783156767,0.003713717125490068,0.18611473698384343,0.16911712323699118,0.22052358001560562,0.25403669587901073,0.17020786388454912,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.37332572100565786,0.9957974888609702,0.7112198927915134,0.19919676085592614,0.22787646376320211,0.16895211777583988,0.22981252617523373,0.17416213142979814,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.3306085747045677,0.965989314142836,0.7115633656212483,0.16093449613826064,0.1269536695329886,0.25587235752375226,0.1457512912346602,0.31048818557033836,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.23018818107826589,0.9709976321862679,0.7625082803485888,0.2302985043720946,0.14831447211015097,0.17523837564129618,0.25285606270935357,0.19329258516710465,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.6199592679835415,0.9595953962901987,0.005796542817873895,0.15917042184146066,0.18900691226099647,0.24418284678589341,0.2738287331405652,0.1338110859710843,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5762433205417854,0.9950111475263067,0.6453949178221576,0.2664951780758427,0.13130939578728718,0.17394670498156142,0.2459913763877975,0.18225734476751118,0,0,0,0,0,0,0,0,0,0,20.376987167665348,119.60850149498708,0.170364037
0.67617194236072,0.956848128944453,0.4335477135082635,0.15118718720164093,0.05281819469796031,0.31198750537111475,0.20701045048810796,0.2769966622411761,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.3403050218440483,0.9788200514235448,0.9870570845204951,0.24664614047558248,0.07961368551489834,0.2575877735504057,0.18779222059883066,0.2283601798602829,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5562169178919685,0.9855236282115243,0.5923145500318348,0.230682222249717,0.19171159097959192,0.19102170288412293,0.14130381341597417,0.24528067047059401,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5785279522756336,0.9690343158051544,0.007658193076501174,0.25131444086057136,0.12853007230281524,0.17428393175121948,0.22464762621256848,0.2212239288728255,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.3598714183064753,0.9802737885006249,0.624056143501222,0.11883222085419917,0.22386843142471302,0.16595958200525318,0.25368146581062595,0.23765829990520862,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.3034507420570627,0.9948641411589033,0.7375358275464208,0.14887477842846786,0.11110776433415555,0.28727717033390426,0.1347545433709908,0.31798574353248155,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.6872497844941581,0.9886852243845428,0.8241713656224927,0.11877488664914064,0.18242664092060415,0.18483899871794757,0.20489164877238217,0.3090678249399256,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.001649822574098181,0.14806496627049714,0.008192567973976717,0.20079496826729304,0.07212752337554862,0.22022369204743472,0.26480970026927597,0.24204411604044762,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5403752778904752,0.988114824685568,0.016380752241427432,0.11896272294656371,0.24508732035117603,0.22079649349856387,0.08575126269123173,0.3294022005124646,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.28219151858659797,0.9658513278344233,0.0018904755444734134,0.16781533955949865,0.16744311151287478,0.2554684224559464,0.2772397146382916,0.1320334118333886,0,0,0,0,0,0,0,0,0,0,20.376987167665348,119.60850149498708,0.170364037
0.39178361448369625,0.9576056745025219,0.9918702099010607,0.2640984381522885,0.10781861807297373,0.24571679875757563,0.12436114222091421,0.258005002796248,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.6332056049084711,0.990522759450669,0.768100397354312,0.1678230515636892,0.09443744308148752,0.2506587695907266,0.23781292887845773,0.24926780688563896,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5412747976280361,0.972604483662929,0.03452206309289607,0.24883928380376802,0.10466984935295888,0.20413443262974013,0.18137832853873195,0.2609781056748011,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.4087034390740296,0.9938882291294284,0.8405971547010692,0.17178787383211222,0.2542237174602229,0.2224489529158572,0.1175509427330023,0.23398851305880541,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5279976620635533,0.9976665501467812,0.4428618684685621,0.10620467846962935,0.24980484912962733,0.21987622239185206,0.16690296383131611,0.25721128617757516,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.3447693535701807,0.9620626104250873,0.8916198337620023,0.24263581771299755,0.16051639438839177,0.18476072652583442,0.2209785724848375,0.19110848888793888,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.6030409247604871,0.9836348263238452,0.6451563358335051,0.1589486633964216,0.10269559494445835,0.18449467135266884,0.24242897744305725,0.31143209286339396,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.6752113049560865,0.9916890850349019,0.49243328805149,0.17601097948589509,0.2778791676597233,0.17222225141151007,0.20135880319019533,0.1725287982526762,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.6443082893154408,0.9865608043138309,0.9941866806689353,0.2628838044401009,0.10073072012632178,0.2136236770702521,0.2110693084712008,0.21169248989212444,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.45944622399807145,0.9918482286258935,0.8640085779197658,0.15013591476059704,0.262269011919351,0.2088145496849158,0.09979622348103756,0.27898430015409864,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.3763089277578546,0.958754210158807,0.841087244977914,0.12820546376317868,0.20553647214348722,0.16054606422638018,0.16044128550134443,0.3452707143656096,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.36084090081262277,0.962445170135369,0.8854153974650228,0.2832942437538772,0.13360459281417672,0.1619994968957823,0.2588690763775327,0.162232590158631,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5124393328441179,0.9580564138301169,0.6110405349858601,0.2223486927861452,0.20609170984043762,0.1748856632608122,0.2584410761855593,0.1382328579270458,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.3819203791339769,0.9667395801722461,0.9318654875017566,0.20961220949291523,0.14589737662659089,0.21656874665011205,0.1466446202776354,0.28127704695274647,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.6452266486137864,0.9658196051324965,0.4238625395565905,0.13722088705708427,0.17631821802172606,0.25541113594197906,0.09673245149822257,0.334317307480988,0,0,0,0,0,0,0,0,0,0,20.376987167665348,119.60850149498708,0.170364037
0.39460298057954446,0.9793536348216701,0.5902327957093688,0.2988785918147939,0.057833437442884716,0.23431392473378843,0.2305616881375626,0.17841235787097026,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.2812865196547363,0.96286525598433,0.4835312378101113,0.2289626088424045,0.193927695805746,0.19525820506393896,0.11117822877471174,0.27067326151319887,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.35820429493855066,0.9984739912954402,0.023242859344419275,0.13227043374046352,0.06623726454695089,0.2727585976342375,0.23169233442803286,0.2970413696503153,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.40788001027434473,0.9693731312203756,0.5292437918737064,0.1587492508185529,0.1416011073592611,0.28641548366474356,0.1631947655979887,0.25003939255945373,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.34351799041021236,0.9644467157240094,0.6552027567752742,0.21410659831829396,0.06571629101234354,0.17953945641019076,0.2544049889663803,0.2862326652927915,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
0.5308960929346003,0.9579677902577804,0.8958263507429165,0.21764779457862526,0.16638393911446553,0.17035671992404477,0.21803058683576815,0.22758095954709637,0,0,0,0,0,0,0,0,0,0,19.17655934421676,112.75,0.170080349
